,0
27310,"{'label': 'NEU', 'score': 0.6483958959579468}"
27311,"{'label': 'POS', 'score': 0.9477237462997437}"
27312,"{'label': 'POS', 'score': 0.8280836343765259}"
27313,"{'label': 'NEU', 'score': 0.9387190341949463}"
27314,"{'label': 'NEU', 'score': 0.8685484528541565}"
27315,"{'label': 'NEU', 'score': 0.9659423828125}"
27316,"{'label': 'POS', 'score': 0.8816415667533875}"
27317,"{'label': 'NEU', 'score': 0.9311115145683289}"
27318,"{'label': 'POS', 'score': 0.9337091445922852}"
27319,"{'label': 'NEU', 'score': 0.9493203163146973}"
27320,"{'label': 'NEU', 'score': 0.9395542144775391}"
27321,"{'label': 'NEU', 'score': 0.9703512787818909}"
27322,"{'label': 'NEU', 'score': 0.6625632643699646}"
27323,"{'label': 'NEU', 'score': 0.9437124133110046}"
27324,"{'label': 'NEU', 'score': 0.940963625907898}"
27325,"{'label': 'NEU', 'score': 0.956258237361908}"
27326,"{'label': 'NEU', 'score': 0.4968005120754242}"
27327,"{'label': 'NEU', 'score': 0.9381775856018066}"
27328,"{'label': 'NEG', 'score': 0.9546982645988464}"
27329,"{'label': 'POS', 'score': 0.9065625071525574}"
27330,"{'label': 'NEU', 'score': 0.9493712186813354}"
27331,"{'label': 'NEU', 'score': 0.6802324652671814}"
27332,"{'label': 'POS', 'score': 0.8735589385032654}"
27333,"{'label': 'NEU', 'score': 0.7735902070999146}"
27334,"{'label': 'POS', 'score': 0.9568611979484558}"
27335,"{'label': 'POS', 'score': 0.6045916080474854}"
27336,"{'label': 'POS', 'score': 0.5845129489898682}"
27337,"{'label': 'NEU', 'score': 0.8266323208808899}"
27338,"{'label': 'NEU', 'score': 0.8809456825256348}"
27339,"{'label': 'NEG', 'score': 0.68059903383255}"
27340,"{'label': 'POS', 'score': 0.8331322073936462}"
27341,"{'label': 'NEU', 'score': 0.9496236443519592}"
27342,"{'label': 'NEU', 'score': 0.9362508058547974}"
27343,"{'label': 'NEU', 'score': 0.9321355223655701}"
27344,"{'label': 'POS', 'score': 0.7339737415313721}"
27345,"{'label': 'NEU', 'score': 0.8515026569366455}"
27346,"{'label': 'POS', 'score': 0.5712617039680481}"
27347,"{'label': 'NEU', 'score': 0.9446544647216797}"
27348,"{'label': 'NEU', 'score': 0.8617566227912903}"
27349,"{'label': 'NEU', 'score': 0.9311115145683289}"
27350,"{'label': 'POS', 'score': 0.9337091445922852}"
27351,"{'label': 'NEU', 'score': 0.9256488084793091}"
27352,"{'label': 'NEU', 'score': 0.9628371596336365}"
27353,"{'label': 'POS', 'score': 0.9418362975120544}"
27354,"{'label': 'POS', 'score': 0.9285206198692322}"
27355,"{'label': 'POS', 'score': 0.9299237728118896}"
27356,"{'label': 'NEU', 'score': 0.823905348777771}"
27357,"{'label': 'NEU', 'score': 0.6881090402603149}"
27358,"{'label': 'NEU', 'score': 0.9419050216674805}"
27359,"{'label': 'NEU', 'score': 0.9311115145683289}"
27360,"{'label': 'NEU', 'score': 0.905409574508667}"
27361,"{'label': 'POS', 'score': 0.7819488644599915}"
27362,"{'label': 'NEU', 'score': 0.9479409456253052}"
27363,"{'label': 'NEU', 'score': 0.8634553551673889}"
27364,"{'label': 'NEU', 'score': 0.9383673071861267}"
27365,"{'label': 'NEU', 'score': 0.965796709060669}"
27366,"{'label': 'NEU', 'score': 0.9408784508705139}"
27367,"{'label': 'NEU', 'score': 0.9083871245384216}"
27368,"{'label': 'NEU', 'score': 0.9311115145683289}"
27369,"{'label': 'NEU', 'score': 0.5281844139099121}"
27370,"{'label': 'NEU', 'score': 0.6858535408973694}"
27371,"{'label': 'POS', 'score': 0.7392080426216125}"
27372,"{'label': 'NEU', 'score': 0.9541358947753906}"
27373,"{'label': 'NEU', 'score': 0.9255708456039429}"
27374,"{'label': 'NEU', 'score': 0.7101771235466003}"
27375,"{'label': 'POS', 'score': 0.7227853536605835}"
27376,"{'label': 'POS', 'score': 0.5047903060913086}"
27377,"{'label': 'NEU', 'score': 0.9420878291130066}"
27378,"{'label': 'NEU', 'score': 0.5465114712715149}"
27379,"{'label': 'POS', 'score': 0.5958691239356995}"
27380,"{'label': 'NEU', 'score': 0.7091671824455261}"
27381,"{'label': 'NEU', 'score': 0.8641846179962158}"
27382,"{'label': 'NEU', 'score': 0.9694957733154297}"
27383,"{'label': 'NEU', 'score': 0.8916459679603577}"
27384,"{'label': 'NEG', 'score': 0.5143499970436096}"
27385,"{'label': 'NEU', 'score': 0.9329310059547424}"
27386,"{'label': 'POS', 'score': 0.7983919382095337}"
27387,"{'label': 'NEG', 'score': 0.5170862674713135}"
27388,"{'label': 'NEU', 'score': 0.9694254398345947}"
27389,"{'label': 'NEG', 'score': 0.93860924243927}"
27390,"{'label': 'NEU', 'score': 0.7475810647010803}"
27391,"{'label': 'NEU', 'score': 0.8856068253517151}"
27392,"{'label': 'NEU', 'score': 0.9163957834243774}"
27393,"{'label': 'NEU', 'score': 0.9729754328727722}"
27394,"{'label': 'NEU', 'score': 0.7133236527442932}"
27395,"{'label': 'NEU', 'score': 0.8858222365379333}"
27396,"{'label': 'NEU', 'score': 0.8575208783149719}"
27397,"{'label': 'NEU', 'score': 0.6559587121009827}"
27398,"{'label': 'POS', 'score': 0.9865178465843201}"
27399,"{'label': 'POS', 'score': 0.917046844959259}"
27400,"{'label': 'POS', 'score': 0.7325275540351868}"
27401,"{'label': 'POS', 'score': 0.9359591603279114}"
27402,"{'label': 'NEG', 'score': 0.5333272218704224}"
27403,"{'label': 'NEG', 'score': 0.9350534081459045}"
27404,"{'label': 'POS', 'score': 0.5890408754348755}"
27405,"{'label': 'NEU', 'score': 0.7671535015106201}"
27406,"{'label': 'NEU', 'score': 0.5367211103439331}"
27407,"{'label': 'NEU', 'score': 0.9615336656570435}"
27408,"{'label': 'NEU', 'score': 0.9218089580535889}"
27409,"{'label': 'NEU', 'score': 0.8616651296615601}"
27410,"{'label': 'NEU', 'score': 0.7345335483551025}"
27411,"{'label': 'NEU', 'score': 0.5270727872848511}"
27412,"{'label': 'NEU', 'score': 0.9637475609779358}"
27413,"{'label': 'NEU', 'score': 0.9605125784873962}"
27414,"{'label': 'POS', 'score': 0.8685605525970459}"
27415,"{'label': 'NEU', 'score': 0.7940428256988525}"
27416,"{'label': 'NEU', 'score': 0.8856068253517151}"
27417,"{'label': 'NEU', 'score': 0.9588234424591064}"
27418,"{'label': 'NEU', 'score': 0.6463316679000854}"
27419,"{'label': 'NEU', 'score': 0.7338370084762573}"
27420,"{'label': 'NEU', 'score': 0.6261544227600098}"
27421,"{'label': 'NEU', 'score': 0.5319547653198242}"
27422,"{'label': 'NEG', 'score': 0.5279736518859863}"
27423,"{'label': 'NEU', 'score': 0.965761125087738}"
27424,"{'label': 'NEU', 'score': 0.8576821088790894}"
27425,"{'label': 'NEU', 'score': 0.7002553343772888}"
27426,"{'label': 'NEU', 'score': 0.8328440189361572}"
27427,"{'label': 'POS', 'score': 0.8823519349098206}"
27428,"{'label': 'NEU', 'score': 0.9007468819618225}"
27429,"{'label': 'NEU', 'score': 0.7373867034912109}"
27430,"{'label': 'NEU', 'score': 0.96327143907547}"
27431,"{'label': 'NEU', 'score': 0.7002553343772888}"
27432,"{'label': 'NEG', 'score': 0.7609836459159851}"
27433,"{'label': 'POS', 'score': 0.8068370223045349}"
27434,"{'label': 'NEU', 'score': 0.7002553343772888}"
27435,"{'label': 'NEG', 'score': 0.8919652700424194}"
27436,"{'label': 'NEU', 'score': 0.6124684810638428}"
27437,"{'label': 'NEU', 'score': 0.962553858757019}"
27438,"{'label': 'NEU', 'score': 0.533240556716919}"
27439,"{'label': 'NEU', 'score': 0.7002553343772888}"
27440,"{'label': 'NEG', 'score': 0.5157619118690491}"
27441,"{'label': 'NEG', 'score': 0.5779232382774353}"
27442,"{'label': 'POS', 'score': 0.8941227793693542}"
27443,"{'label': 'NEG', 'score': 0.7288756370544434}"
27444,"{'label': 'NEG', 'score': 0.8423053026199341}"
27445,"{'label': 'NEG', 'score': 0.8231230974197388}"
27446,"{'label': 'NEG', 'score': 0.750129222869873}"
27447,"{'label': 'NEU', 'score': 0.8816736340522766}"
27448,"{'label': 'NEG', 'score': 0.6772531270980835}"
27449,"{'label': 'NEU', 'score': 0.6781824827194214}"
27450,"{'label': 'NEG', 'score': 0.5866102576255798}"
27451,"{'label': 'NEU', 'score': 0.596667468547821}"
27452,"{'label': 'NEU', 'score': 0.9343302845954895}"
27453,"{'label': 'POS', 'score': 0.8541577458381653}"
27454,"{'label': 'POS', 'score': 0.9273902177810669}"
27455,"{'label': 'POS', 'score': 0.5669974088668823}"
27456,"{'label': 'POS', 'score': 0.5878339409828186}"
27457,"{'label': 'POS', 'score': 0.5354377627372742}"
27458,"{'label': 'NEU', 'score': 0.7783154845237732}"
27459,"{'label': 'POS', 'score': 0.9481630325317383}"
27460,"{'label': 'POS', 'score': 0.5479298830032349}"
27461,"{'label': 'NEG', 'score': 0.8063322305679321}"
27462,"{'label': 'NEU', 'score': 0.6252238154411316}"
27463,"{'label': 'NEG', 'score': 0.8882178068161011}"
27464,"{'label': 'POS', 'score': 0.5044254064559937}"
27465,"{'label': 'NEU', 'score': 0.9095186591148376}"
27466,"{'label': 'POS', 'score': 0.9909238219261169}"
27467,"{'label': 'POS', 'score': 0.8252777457237244}"
27468,"{'label': 'NEU', 'score': 0.5094148516654968}"
27469,"{'label': 'NEU', 'score': 0.9336232542991638}"
27470,"{'label': 'NEU', 'score': 0.8430665135383606}"
27471,"{'label': 'POS', 'score': 0.7988734841346741}"
27472,"{'label': 'NEU', 'score': 0.95846027135849}"
27473,"{'label': 'NEU', 'score': 0.9726431965827942}"
27474,"{'label': 'NEU', 'score': 0.9595850706100464}"
27475,"{'label': 'NEU', 'score': 0.9685657024383545}"
27476,"{'label': 'NEG', 'score': 0.9322571158409119}"
27477,"{'label': 'NEG', 'score': 0.8227857947349548}"
27478,"{'label': 'NEU', 'score': 0.9324679970741272}"
27479,"{'label': 'NEU', 'score': 0.8856068253517151}"
27480,"{'label': 'POS', 'score': 0.8550125956535339}"
27481,"{'label': 'NEU', 'score': 0.926680326461792}"
27482,"{'label': 'NEU', 'score': 0.8544942736625671}"
27483,"{'label': 'NEU', 'score': 0.8641846179962158}"
27484,"{'label': 'NEU', 'score': 0.914778470993042}"
27485,"{'label': 'POS', 'score': 0.6120045185089111}"
27486,"{'label': 'POS', 'score': 0.9074548482894897}"
27487,"{'label': 'NEU', 'score': 0.7992912530899048}"
27488,"{'label': 'NEU', 'score': 0.856986939907074}"
27489,"{'label': 'NEG', 'score': 0.5678380131721497}"
27490,"{'label': 'NEU', 'score': 0.9518487453460693}"
27491,"{'label': 'NEU', 'score': 0.9518487453460693}"
27492,"{'label': 'NEU', 'score': 0.7054274082183838}"
27493,"{'label': 'NEG', 'score': 0.6681805849075317}"
27494,"{'label': 'NEU', 'score': 0.9060370922088623}"
27495,"{'label': 'NEU', 'score': 0.7109843492507935}"
27496,"{'label': 'NEU', 'score': 0.9315289258956909}"
27497,"{'label': 'NEU', 'score': 0.957445502281189}"
27498,"{'label': 'NEU', 'score': 0.8691198229789734}"
27499,"{'label': 'NEG', 'score': 0.5910914540290833}"
27500,"{'label': 'NEG', 'score': 0.8342126607894897}"
27501,"{'label': 'NEU', 'score': 0.9516740441322327}"
27502,"{'label': 'NEG', 'score': 0.7978732585906982}"
27503,"{'label': 'NEU', 'score': 0.9476706385612488}"
27504,"{'label': 'POS', 'score': 0.6095241904258728}"
27505,"{'label': 'NEU', 'score': 0.9774470329284668}"
27506,"{'label': 'NEU', 'score': 0.9516740441322327}"
27507,"{'label': 'NEU', 'score': 0.7935875654220581}"
27508,"{'label': 'NEU', 'score': 0.9751846790313721}"
27509,"{'label': 'NEU', 'score': 0.9516740441322327}"
27510,"{'label': 'NEU', 'score': 0.9516740441322327}"
27511,"{'label': 'POS', 'score': 0.6095241904258728}"
27512,"{'label': 'NEG', 'score': 0.7168409824371338}"
27513,"{'label': 'NEU', 'score': 0.9382765293121338}"
27514,"{'label': 'NEU', 'score': 0.9516740441322327}"
27515,"{'label': 'POS', 'score': 0.6095241904258728}"
27516,"{'label': 'NEU', 'score': 0.8817075490951538}"
27517,"{'label': 'POS', 'score': 0.6095241904258728}"
27518,"{'label': 'NEU', 'score': 0.9140353798866272}"
27519,"{'label': 'NEU', 'score': 0.9516740441322327}"
27520,"{'label': 'NEU', 'score': 0.587153434753418}"
27521,"{'label': 'NEU', 'score': 0.9235284328460693}"
27522,"{'label': 'NEU', 'score': 0.9516740441322327}"
27523,"{'label': 'NEU', 'score': 0.9516740441322327}"
27524,"{'label': 'POS', 'score': 0.6095241904258728}"
27525,"{'label': 'POS', 'score': 0.6095241904258728}"
27526,"{'label': 'POS', 'score': 0.6095241904258728}"
27527,"{'label': 'NEU', 'score': 0.9516740441322327}"
27528,"{'label': 'POS', 'score': 0.6095241904258728}"
27529,"{'label': 'NEU', 'score': 0.9671785235404968}"
27530,"{'label': 'NEU', 'score': 0.8927827477455139}"
27531,"{'label': 'POS', 'score': 0.6095241904258728}"
27532,"{'label': 'NEU', 'score': 0.9516740441322327}"
27533,"{'label': 'NEU', 'score': 0.9516740441322327}"
27534,"{'label': 'POS', 'score': 0.9051779508590698}"
27535,"{'label': 'NEU', 'score': 0.6152653694152832}"
27536,"{'label': 'POS', 'score': 0.7025726437568665}"
27537,"{'label': 'NEU', 'score': 0.9516740441322327}"
27538,"{'label': 'NEU', 'score': 0.8926280736923218}"
27539,"{'label': 'NEU', 'score': 0.8625723123550415}"
27540,"{'label': 'NEU', 'score': 0.9381036162376404}"
27541,"{'label': 'NEU', 'score': 0.9140353798866272}"
27542,"{'label': 'NEU', 'score': 0.9291515946388245}"
27543,"{'label': 'NEU', 'score': 0.8866317868232727}"
27544,"{'label': 'NEU', 'score': 0.8033377528190613}"
27545,"{'label': 'NEU', 'score': 0.6073721051216125}"
27546,"{'label': 'POS', 'score': 0.5471310615539551}"
27547,"{'label': 'NEU', 'score': 0.9364810585975647}"
27548,"{'label': 'NEU', 'score': 0.8852179050445557}"
27549,"{'label': 'NEU', 'score': 0.8627405762672424}"
27550,"{'label': 'NEU', 'score': 0.9001536965370178}"
27551,"{'label': 'NEU', 'score': 0.9521151781082153}"
27552,"{'label': 'NEU', 'score': 0.9672911167144775}"
27553,"{'label': 'NEU', 'score': 0.9080368876457214}"
27554,"{'label': 'NEU', 'score': 0.9565137028694153}"
27555,"{'label': 'NEU', 'score': 0.965817928314209}"
27556,"{'label': 'NEU', 'score': 0.5107620358467102}"
27557,"{'label': 'POS', 'score': 0.6986297369003296}"
27558,"{'label': 'NEG', 'score': 0.9210997223854065}"
27559,"{'label': 'NEU', 'score': 0.94301438331604}"
27560,"{'label': 'NEU', 'score': 0.9206576347351074}"
27561,"{'label': 'NEU', 'score': 0.9684485197067261}"
27562,"{'label': 'NEG', 'score': 0.9311618208885193}"
27563,"{'label': 'NEU', 'score': 0.9369540810585022}"
27564,"{'label': 'NEU', 'score': 0.6844696998596191}"
27565,"{'label': 'POS', 'score': 0.9602997303009033}"
27566,"{'label': 'NEU', 'score': 0.9023639559745789}"
27567,"{'label': 'NEU', 'score': 0.9369540810585022}"
27568,"{'label': 'NEU', 'score': 0.8864505290985107}"
27569,"{'label': 'NEU', 'score': 0.9361644983291626}"
27570,"{'label': 'NEU', 'score': 0.8388658165931702}"
27571,"{'label': 'NEU', 'score': 0.9291859269142151}"
27572,"{'label': 'NEU', 'score': 0.9359262585639954}"
27573,"{'label': 'POS', 'score': 0.8709636330604553}"
27574,"{'label': 'NEG', 'score': 0.9338327050209045}"
27575,"{'label': 'POS', 'score': 0.849606454372406}"
27576,"{'label': 'POS', 'score': 0.9021087288856506}"
27577,"{'label': 'NEG', 'score': 0.9388388991355896}"
27578,"{'label': 'NEG', 'score': 0.6893303394317627}"
27579,"{'label': 'POS', 'score': 0.976726770401001}"
27580,"{'label': 'NEU', 'score': 0.8069548010826111}"
27581,"{'label': 'NEU', 'score': 0.8715442419052124}"
27582,"{'label': 'POS', 'score': 0.9481667876243591}"
27583,"{'label': 'NEU', 'score': 0.9051713943481445}"
27584,"{'label': 'NEU', 'score': 0.9589001536369324}"
27585,"{'label': 'POS', 'score': 0.939290463924408}"
27586,"{'label': 'NEU', 'score': 0.8033742308616638}"
27587,"{'label': 'POS', 'score': 0.9086551666259766}"
27588,"{'label': 'POS', 'score': 0.9024467468261719}"
27589,"{'label': 'NEU', 'score': 0.839942216873169}"
27590,"{'label': 'NEG', 'score': 0.7897028923034668}"
27591,"{'label': 'NEG', 'score': 0.8038408160209656}"
27592,"{'label': 'POS', 'score': 0.8200962543487549}"
27593,"{'label': 'POS', 'score': 0.9061007499694824}"
27594,"{'label': 'NEG', 'score': 0.8146846294403076}"
27595,"{'label': 'NEU', 'score': 0.9525981545448303}"
27596,"{'label': 'NEG', 'score': 0.7688974142074585}"
27597,"{'label': 'NEU', 'score': 0.6940035223960876}"
27598,"{'label': 'POS', 'score': 0.8198916912078857}"
27599,"{'label': 'NEU', 'score': 0.7131451368331909}"
27600,"{'label': 'NEU', 'score': 0.9654515981674194}"
27601,"{'label': 'NEU', 'score': 0.9460596442222595}"
27602,"{'label': 'NEU', 'score': 0.9642839431762695}"
27603,"{'label': 'NEG', 'score': 0.6188682317733765}"
27604,"{'label': 'NEG', 'score': 0.631783127784729}"
27605,"{'label': 'POS', 'score': 0.6940444111824036}"
27606,"{'label': 'NEU', 'score': 0.5773564577102661}"
27607,"{'label': 'NEU', 'score': 0.6357578039169312}"
27608,"{'label': 'NEU', 'score': 0.7331418991088867}"
27609,"{'label': 'NEU', 'score': 0.5140072107315063}"
27610,"{'label': 'NEU', 'score': 0.8490248322486877}"
27611,"{'label': 'NEU', 'score': 0.9739384651184082}"
27612,"{'label': 'NEU', 'score': 0.8571550846099854}"
27613,"{'label': 'POS', 'score': 0.5518754124641418}"
27614,"{'label': 'NEU', 'score': 0.7333172559738159}"
27615,"{'label': 'POS', 'score': 0.6312497854232788}"
27616,"{'label': 'NEU', 'score': 0.6190364956855774}"
27617,"{'label': 'NEU', 'score': 0.8571550846099854}"
27618,"{'label': 'NEU', 'score': 0.6443331837654114}"
27619,"{'label': 'NEG', 'score': 0.842604398727417}"
27620,"{'label': 'NEU', 'score': 0.684964656829834}"
27621,"{'label': 'NEU', 'score': 0.6237176060676575}"
27622,"{'label': 'NEU', 'score': 0.6443331837654114}"
27623,"{'label': 'NEU', 'score': 0.6517040133476257}"
27624,"{'label': 'NEG', 'score': 0.9005524516105652}"
27625,"{'label': 'NEU', 'score': 0.5927032828330994}"
27626,"{'label': 'POS', 'score': 0.9024467468261719}"
27627,"{'label': 'NEU', 'score': 0.8683163523674011}"
27628,"{'label': 'POS', 'score': 0.7736907601356506}"
27629,"{'label': 'POS', 'score': 0.9119489192962646}"
27630,"{'label': 'POS', 'score': 0.5769093036651611}"
27631,"{'label': 'NEU', 'score': 0.839942216873169}"
27632,"{'label': 'NEU', 'score': 0.8450567722320557}"
27633,"{'label': 'POS', 'score': 0.8067631125450134}"
27634,"{'label': 'NEU', 'score': 0.8623802661895752}"
27635,"{'label': 'NEU', 'score': 0.8104735016822815}"
27636,"{'label': 'NEU', 'score': 0.8907098174095154}"
27637,"{'label': 'NEU', 'score': 0.8692907691001892}"
27638,"{'label': 'NEU', 'score': 0.909325897693634}"
27639,"{'label': 'NEU', 'score': 0.8927761912345886}"
27640,"{'label': 'NEU', 'score': 0.7226987481117249}"
27641,"{'label': 'POS', 'score': 0.7752468585968018}"
27642,"{'label': 'POS', 'score': 0.9192819595336914}"
27643,"{'label': 'NEU', 'score': 0.8692907691001892}"
27644,"{'label': 'NEU', 'score': 0.8425278067588806}"
27645,"{'label': 'POS', 'score': 0.8344635963439941}"
27646,"{'label': 'NEU', 'score': 0.9318495988845825}"
27647,"{'label': 'NEG', 'score': 0.6718782186508179}"
27648,"{'label': 'NEU', 'score': 0.9703970551490784}"
27649,"{'label': 'POS', 'score': 0.8810046911239624}"
27650,"{'label': 'NEU', 'score': 0.9723766446113586}"
27651,"{'label': 'NEG', 'score': 0.6191103458404541}"
27652,"{'label': 'NEG', 'score': 0.7570136785507202}"
27653,"{'label': 'NEU', 'score': 0.9542452692985535}"
27654,"{'label': 'NEG', 'score': 0.835111141204834}"
27655,"{'label': 'NEU', 'score': 0.8532043695449829}"
27656,"{'label': 'NEG', 'score': 0.5166574120521545}"
27657,"{'label': 'NEU', 'score': 0.8743812441825867}"
27658,"{'label': 'NEU', 'score': 0.8535255789756775}"
27659,"{'label': 'POS', 'score': 0.6153759956359863}"
27660,"{'label': 'NEU', 'score': 0.9125699996948242}"
27661,"{'label': 'NEG', 'score': 0.6999055743217468}"
27662,"{'label': 'NEU', 'score': 0.7455333471298218}"
27663,"{'label': 'NEG', 'score': 0.6999055743217468}"
27664,"{'label': 'NEU', 'score': 0.9443711638450623}"
27665,"{'label': 'NEU', 'score': 0.785366415977478}"
27666,"{'label': 'POS', 'score': 0.9549238681793213}"
27667,"{'label': 'NEU', 'score': 0.9772829413414001}"
27668,"{'label': 'NEU', 'score': 0.9313946962356567}"
27669,"{'label': 'NEU', 'score': 0.9561231732368469}"
27670,"{'label': 'NEU', 'score': 0.9643036723136902}"
27671,"{'label': 'NEU', 'score': 0.785366415977478}"
27672,"{'label': 'POS', 'score': 0.9549238681793213}"
27673,"{'label': 'NEU', 'score': 0.7749886512756348}"
27674,"{'label': 'POS', 'score': 0.8401215076446533}"
